id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
1344263,16,32,1885,115.49,114.49,0,0,379
1336348,16,32,1993,114.46,116.46,0,0,499
1310302,16,32,2539,109.67,109.67,0,0,175
1115827,16,32,2139,456.93,456.93,0,0,15
1038575,17,13,1525,290.03,291.03,0,0,609
1091544,17,13,2704,291.03,290.03,0,0,485
1240370,17,13,2492,389.03,388.03,0,0,108
1254406,17,13,1543,387.03,484.03,0,0,94
1404243,17,13,2304,389.03,486.03,0,0,123
1462029,17,13,2664,363.81,361.81,0,0,703
1254052,17,109,1885,145.53,144.53,0,0,1040
1390303,17,109,1993,145.56,145.56,0,0,676
1165021,17,109,2539,146.53,145.53,0,0,311
1278689,17,109,2631,98,243.5,0,0,148
1113871,17,109,1248,99,253.23,0,0,107
1481319,17,109,1778,161.08,184.36,1,0,419
1483476,17,109,1062,162.99,178.51,1,0,420
1448940,17,109,2707,194.06,226.98,1,1,946
1304200,17,109,1207,319.13,381.24,1,1,296
1179283,17,109,1230,323.07,390,1,1,351
1236369,17,109,2322,319.13,387.06,1,1,648
1136913,17,109,2290,195,309.43,1,1,2337
1428163,17,109,1727,446.23,446.23,0,0,338
1356265,17,109,1109,310.43,309.43,0,0,339
1421195,17,109,2577,282.33,281.33,0,0,150
1392713,17,109,2640,280.33,280.33,0,0,148
1412697,17,109,1878,282.33,281.33,0,0,80
1389840,17,109,1216,407.43,408.43,0,0,27
1021451,17,109,2826,319.13,319.13,0,0,485
1262772,17,109,1754,292.03,291.03,0,0,337
1334359,17,109,1971,244.5,310.4,0,1,109
1372458,17,109,1902,417.13,416.13,0,0,26
1479847,17,109,1247,418.13,418.13,0,0,14
1455573,17,109,1770,436.53,485.03,0,1,28
1037533,17,109,1198,200.82,267.78,0,0,323
1206182,17,109,1311,162.05,191.09,0,0,323
1416950,17,109,1803,149.38,168.84,0,0,203
1090637,17,109,1438,243.5,272.63,0,0,42
1439277,17,109,1847,242.5,270.63,0,0,14
1449015,18,13,2577,281.33,282.33,0,0,229
1434865,18,13,2640,282.33,281.33,0,0,474
1042625,18,13,1878,281.33,281.33,0,0,190
1124474,18,13,2306,243.5,338.53,0,0,270
1493517,18,13,1216,407.43,406.43,0,0,14
1025732,18,13,2126,485.03,532.53,0,1,149
1340441,18,13,2826,194.97,321.13,1,1,4362
1278545,18,13,1754,192.12,291.03,1,1,3739
1366612,18,13,1971,312.4,312.4,0,0,269
1034421,18,13,1902,398.7,398.7,0,0,107
1377044,18,13,1247,422.01,422.01,0,0,96
1026508,18,13,1770,436.53,484.03,0,0,15
1033306,18,13,1198,200.79,202.79,0,0,838
1191849,18,13,1311,163.96,164.96,0,0,1295
1272858,18,13,1803,147.47,184.36,0,0,946
1036540,18,13,1438,243.5,270.63,0,0,80
1010135,18,13,2494,243.5,270.63,0,0,67
1220251,18,13,1847,243.5,271.63,0,0,80
1411475,18,13,1558,610.13,612.13,0,0,95
1167268,18,13,2581,611.13,611.13,0,0,216
1207296,18,13,1962,618.89,619.89,0,0,391
1019821,18,13,1445,619.86,620.86,0,0,217
1115287,18,13,2444,618.86,619.86,0,0,122
1058615,18,13,2867,618.86,620.86,0,0,149
1175850,18,13,2760,243.53,242.53,0,0,364
1364873,18,13,1525,291.03,291.03,0,0,621
1105834,18,13,2704,291.03,292.03,0,0,581
1484465,18,13,2492,388.03,388.03,0,0,176
1376849,18,13,1543,389.03,486.03,0,0,80
1352694,18,13,2304,387.03,484.03,0,0,80
1439905,18,13,2664,361.81,361.81,0,0,890
1005273,18,109,1885,145.53,146.53,0,0,837
1249366,18,109,1993,146.5,146.5,0,0,971
1014980,18,109,2539,144.53,146.53,0,0,377
1269140,18,109,2631,94.09,242.5,0,0,148
1268823,19,13,1770,437.53,484.03,0,0,26
1461611,19,13,1198,172.69,202.79,0,0,877
1265620,19,13,1311,161.05,160.05,0,0,1160
1449127,19,13,1803,161.99,184.36,0,0,850
1498830,19,13,1438,246.41,246.41,0,0,123
1204265,19,13,2494,244.5,243.5,0,0,107
1244360,19,13,1847,244.5,242.5,0,0,150
1254340,19,13,1558,610.13,611.13,0,0,94
1471722,19,13,2581,611.13,611.13,0,0,256
1361904,19,13,1962,612.13,611.13,0,0,418
1150385,19,13,1445,622.77,623.77,0,0,231
1339715,19,13,2444,620.86,620.86,0,0,107
1005625,19,13,2867,624.68,626.68,0,0,107
1188386,19,13,2760,241.53,242.53,0,0,512
1267587,19,13,1525,290.03,292.03,0,0,674
1447767,19,13,2704,291.03,291.03,0,0,555
1047203,19,13,2492,387.03,388.03,0,0,123
1403306,19,13,1543,373.45,486.03,0,0,148
1301997,19,13,2304,389.03,484.03,0,0,109
1396573,19,13,2664,319.13,361.81,0,0,1135
1379225,19,109,1885,144.53,144.53,0,0,1039
1417007,19,109,1993,146.53,146.53,0,0,987
1055548,19,109,2539,143.56,144.56,0,0,393
1182026,19,109,1248,251.23,252.23,0,0,54
1428139,19,109,1778,161.05,184.36,0,0,662
1412212,19,109,1062,154.23,177.51,0,0,445
1270280,19,109,2707,227.95,227.95,0,0,595
1447883,19,109,1207,384.12,385.12,0,0,136
1174374,19,109,1230,401.61,400.61,0,0,136
1216449,19,109,2322,382.21,381.21,0,0,244
1299276,19,109,2290,270.69,269.69,0,0,715
1208962,19,109,1727,446.23,447.23,0,0,204
1392014,19,109,1109,178.54,311.43,1,1,1484
1301211,19,109,2577,282.33,280.33,0,0,149
1134225,19,109,2640,281.33,280.33,0,0,95
1392911,20,13,2539,144.56,145.56,0,0,1068
1025257,20,13,2139,435.53,435.53,0,0,15
1459771,20,13,2631,248.35,248.35,0,0,82
1254332,20,13,1248,253.23,251.23,0,0,82
1050251,20,13,1778,161.05,185.33,0,0,878
1182278,20,13,1062,160.05,183.36,0,0,1607
1221795,20,13,2707,228.01,226.01,0,0,1687
1433547,20,13,1207,386.12,384.12,0,0,136
1110621,20,13,1230,366.72,366.72,0,0,242
1281591,20,13,2322,377.36,377.36,0,0,217
1497252,20,13,2290,269.72,309.46,0,0,1594
1009120,20,13,1727,430.71,430.71,0,0,784
1351511,20,13,1109,206.67,287.18,0,0,2078
1119516,20,13,2577,280.36,279.36,0,0,527
1156032,20,13,2640,281.36,279.36,0,0,580
1334141,20,13,1878,281.36,280.36,0,0,337
1364107,20,13,2306,242.5,339.53,0,1,148
1330298,20,13,1216,407.43,406.43,0,0,42
1330846,20,13,2126,484.03,534.53,0,1,177
1285218,20,13,2826,320.16,319.16,0,0,1026
1110379,20,13,1754,256.14,292.03,0,0,1040
1094211,20,13,1971,310.4,310.4,0,0,244
1141434,20,13,1902,445.23,446.23,0,0,13
1312558,20,13,1247,446.23,445.23,0,0,53
1451945,20,13,1770,435.53,486.03,0,0,55
1291571,20,13,1198,156.17,201.79,0,0,715
1028727,20,13,1311,160.08,159.08,0,0,1295
1070095,20,13,1803,162.99,184.36,0,0,933
1213694,20,13,1438,244.5,242.5,0,0,215
1102539,20,13,2494,244.5,242.5,0,0,108
1424903,20,13,1847,244.5,244.5,0,0,96
1387759,20,13,1558,514.13,612.13,1,0,96
1146446,20,13,2581,515.13,610.13,1,0,404
1095670,20,13,1962,517.07,610.13,1,1,608
1372348,20,13,1445,618.86,619.86,0,0,202
1203221,21,11,2304,445.23,446.23,0,0,68
1182844,21,83,1885,121.31,122.28,0,1,744
1297284,21,83,1993,121.28,120.28,0,0,728
1167229,21,83,2539,120.28,122.28,0,0,122
1104244,21,83,2631,92.21,254.14,0,0,108
1323934,21,83,1248,93.18,261.93,0,1,80
1420025,21,83,1778,159.11,160.11,0,0,432
1241774,21,83,1062,159.11,182.42,0,0,649
1280106,21,83,2707,219.28,217.28,0,0,418
1144123,21,83,1207,315.31,315.31,0,0,258
1455397,21,83,1230,322.07,323.07,0,0,310
1194333,21,83,2322,325.01,325.01,0,0,82
1179067,21,83,2290,297.82,297.82,0,0,960
1212383,21,83,1727,426.83,426.83,0,0,433
1310218,21,83,1109,259.05,310.43,0,0,540
1187591,21,83,2577,243.53,241.53,0,0,163
1492335,21,83,2640,242.53,242.53,0,0,283
1278411,21,83,1878,242.53,243.53,0,0,95
1346483,21,83,2306,242.5,338.53,0,0,135
1174953,21,83,1216,373.48,417.13,0,0,55
1105398,21,83,2126,454.93,485.03,0,1,69
1474617,21,83,2826,328.86,328.86,0,0,283
1429327,21,83,1754,259.96,261.96,0,0,393
1486067,21,83,1971,290.03,291.03,0,0,391
1080174,21,83,1902,486.03,486.03,0,0,15
1156392,21,83,1247,486.03,484.03,0,0,15
1342025,21,83,1558,495.7,639.23,1,1,190
1332190,21,83,2581,485.03,639.23,1,1,325
1306807,21,83,1962,486.03,640.23,1,1,216
1289690,21,83,1445,659.63,659.63,0,0,42
1454404,21,83,2444,658.63,658.63,0,0,28
1364428,21,83,2867,660.63,658.63,0,0,42
1389435,21,83,2760,233.83,233.83,0,0,189
1157863,21,83,1525,264.84,265.84,0,0,94
1272606,21,83,2704,273.54,273.54,0,0,229
1408030,22,97,1247,486.03,486.03,0,0,15
1462350,22,97,1558,640.23,639.23,0,0,94
1358590,22,97,2581,639.23,640.23,0,0,96
1291355,22,97,1962,619.89,619.89,0,0,297
1249868,22,97,1445,660.63,660.63,0,0,136
1061752,22,97,2444,660.63,658.63,0,0,95
1202210,22,97,2867,658.63,659.63,0,0,81
1494924,22,97,2760,233.83,233.83,0,0,230
1497199,22,97,1525,242.5,271.63,0,0,188
1169601,22,97,2704,243.5,243.5,0,0,216
1024561,22,97,2492,446.23,447.23,0,0,14
1130617,22,97,1543,503.43,504.43,0,0,26
1027531,22,97,2664,326.89,327.89,0,0,499
1435211,22,97,2569,326.89,327.89,0,0,419
1112347,22,74,1885,96.06,123.25,0,0,231
1484261,22,74,1993,91.18,120.34,0,0,163
1003377,22,74,2539,97.06,119.34,0,0,122
1011804,22,74,2139,454.93,454.93,0,0,27
1152411,22,74,2631,262.93,261.93,0,0,27
1248408,22,74,1248,261.93,262.93,0,0,15
1249081,22,74,1778,158.11,180.48,0,0,162
1436188,22,74,1062,166.87,165.87,0,0,204
1308408,22,74,2707,221.22,221.22,0,0,121
1174465,22,74,1207,324.98,323.98,0,0,68
1492475,22,74,1230,315.31,313.31,0,0,123
1416571,22,74,2322,323.98,324.98,0,0,68
1431636,22,74,2290,311.43,310.43,0,0,312
1283379,22,74,1727,402.55,404.55,0,0,148
1233480,22,74,1109,295.88,294.88,0,0,175
1177549,22,74,2577,281.33,280.33,0,0,26
1326390,22,74,2640,280.33,281.33,0,0,68
1365157,22,74,1878,280.33,281.33,0,0,53
1437392,22,74,1216,348.29,417.13,1,0,68
1356073,22,74,2126,553.93,552.93,0,0,42
1329572,22,74,2826,314.28,316.28,0,0,96
1414438,23,57,1878,281.33,281.33,0,0,27
1157138,23,57,1216,358.93,387.03,1,0,42
1442369,23,57,2126,484.03,485.03,0,0,15
1183333,23,57,2826,329.86,327.86,0,0,54
1393039,23,57,1754,243.5,285.18,1,1,1997
1006130,23,57,1971,242.5,290.03,1,1,1890
1253148,23,57,1558,639.23,641.23,0,0,215
1279306,23,57,2581,639.23,640.23,0,0,69
1178553,23,57,1962,639.23,641.23,0,0,176
1420064,23,57,2444,658.63,658.63,0,0,13
1042493,23,57,2492,447.23,446.23,0,0,42
1471988,23,57,2304,503.43,504.43,0,0,15
1137961,23,57,2664,328.89,327.89,0,0,176
1073357,23,57,2569,328.89,328.89,0,0,135
1007901,23,149,1885,121.31,119.31,0,0,188
1118818,23,149,1993,120.31,120.31,0,0,161
1482034,23,149,2539,119.31,121.31,0,0,107
1431981,23,149,2139,410.34,411.34,0,0,15
1404648,23,149,2631,198.88,254.2,0,0,41
1112787,23,149,1778,155.26,153.26,0,0,229
1317948,23,149,1062,154.26,155.26,0,0,500
1252280,23,149,2707,219.28,217.28,0,0,177
1122777,23,149,1230,317.25,316.25,0,0,162
1193182,23,149,2322,315.31,315.31,0,0,80
1186872,23,149,2290,309.43,309.43,0,0,296
1197537,23,149,1727,427.83,425.83,0,0,244
1285539,23,149,1109,290.06,290.06,0,0,202
1367396,23,149,2640,282.33,282.33,0,0,148
1243757,23,149,1878,281.33,280.33,0,0,41
1293623,23,149,2306,338.53,338.53,0,0,15
1155351,23,149,1216,330.83,418.13,1,1,67
1102805,23,149,2126,484.03,484.03,0,0,15
1464082,23,149,2826,327.86,328.86,0,0,96
1465471,23,149,1754,247.41,292.03,1,1,730
1190158,23,149,1971,245.44,292.03,1,1,634
1063476,24,83,2444,597.58,595.58,0,0,53
1158477,24,83,2867,618.92,618.92,0,0,40
1491234,24,83,2760,219.25,218.25,0,0,339
1144480,24,83,1525,243.5,242.5,0,0,190
1388288,24,83,2704,243.5,275.54,0,0,204
1396779,24,83,2492,447.23,447.23,0,0,14
1093492,24,83,2304,504.43,503.43,0,0,41
1066240,24,83,2664,326.89,328.89,0,0,472
1457350,24,83,2569,328.89,327.89,0,0,352
1293223,24,32,1885,95.06,115.49,0,0,365
1044905,24,32,1993,95.06,114.46,0,0,404
1063708,24,32,2539,94.12,115.49,0,0,188
1458331,24,32,2631,98.03,260.93,1,0,121
1183911,24,32,1248,99,261.93,1,0,121
1366263,24,32,1778,172.69,171.69,0,0,217
1347071,24,32,1062,174.63,174.63,0,0,161
1285259,24,32,2707,224.1,223.1,0,0,257
1355649,24,32,1207,321.07,321.07,0,0,204
1421741,24,32,1230,321.13,319.13,0,0,271
1399056,24,32,2322,317.25,315.25,0,0,149
1271512,24,32,2290,290.06,289.06,0,0,609
1383453,24,32,1727,402.55,404.55,0,0,203
1394595,24,32,1109,286.21,284.21,0,0,391
1350986,24,32,2577,281.33,280.33,0,0,13
1478493,24,32,2640,280.33,280.33,0,0,96
1152952,24,32,1878,280.33,281.33,0,0,13
1017467,24,32,2306,306.52,306.52,0,0,40
1221604,24,32,1216,344.41,418.13,1,1,175
1390881,24,32,2126,519.98,517.98,0,0,28
1210366,24,32,2826,281.36,280.36,0,0,284
1399197,24,32,1754,268.69,270.69,0,0,474
1115532,24,32,1971,290.06,289.06,0,0,393
1252559,24,32,1770,485.03,485.03,0,0,15
1311802,24,32,1558,641.23,641.23,0,0,134
1111454,24,32,2581,639.23,639.23,0,0,108
1488175,25,13,2581,616.95,615.95,0,0,284
1453547,25,13,1962,617.95,615.95,0,0,555
1177014,25,13,1445,533.53,620.86,0,0,366
1164605,25,13,2444,541.26,619.86,0,0,203
1218865,25,13,2867,532.53,620.86,0,0,163
1403465,25,13,2760,176.6,241.53,0,1,973
1054311,25,13,1525,289.06,289.06,0,0,473
1047537,25,13,2704,292.03,291.03,0,0,432
1100981,25,13,2492,388.03,387.03,0,0,41
1013185,25,13,1543,484.03,484.03,0,0,94
1452466,25,13,2304,485.03,484.03,0,0,177
1233402,25,13,2664,319.13,320.13,0,0,864
1208999,25,13,2490,254.2,253.2,0,0,350
1027168,25,109,1885,163.02,162.02,0,0,798
1063067,25,109,1993,164.93,164.93,0,0,514
1380156,25,109,2539,162.05,162.05,0,0,161
1349716,25,109,2139,297.82,298.82,0,0,14
1411563,25,109,2631,150.41,251.23,0,0,40
1290213,25,109,1248,153.26,251.23,0,0,28
1113845,25,109,1778,183.36,182.36,0,0,204
1419752,25,109,1062,184.36,184.36,0,0,339
1154389,25,109,2707,193.06,227.98,0,0,985
1279470,25,109,1207,381.24,381.24,0,0,135
1071028,25,109,1230,384.12,386.12,0,0,150
1217883,25,109,2322,377.33,379.33,0,0,96
1291359,25,109,2290,310.43,311.43,0,0,324
1127716,25,109,1727,245.47,445.23,1,1,1890
1458793,25,109,1109,275.48,276.48,0,0,365
1374786,25,109,2577,281.33,282.33,0,0,81
1271255,25,109,2640,282.33,280.33,0,0,107
1295371,25,109,1878,282.33,282.33,0,0,135
1258856,25,109,2306,244.5,338.53,1,1,81
1120196,25,109,1216,406.43,407.43,0,0,26
1370365,25,109,2126,485.03,534.53,0,1,13
1287671,25,109,2826,319.13,320.13,0,0,432
1259709,26,11,1198,154.29,193.03,0,0,674
1133684,26,11,1311,161.99,163.99,0,0,878
1059928,26,11,1803,165.87,165.87,0,0,648
1450233,26,11,1438,244.5,244.5,0,1,107
1009843,26,11,2494,243.5,244.5,0,0,67
1006671,26,11,1847,244.5,243.5,0,1,53
1471886,26,11,1558,484.03,610.13,1,1,337
1122523,26,11,2581,486.03,611.13,1,1,419
1216212,26,11,1962,496.7,610.13,1,0,595
1208140,26,11,1445,533.53,630.56,0,0,82
1452646,26,11,2444,532.53,619.86,0,0,134
1104586,26,11,2867,533.53,618.86,0,0,216
1347343,26,11,2760,181.42,241.53,0,1,419
1183559,26,11,1525,290.03,292.03,0,0,175
1003465,26,11,2704,292.03,291.03,0,0,95
1089289,26,11,2492,388.03,388.03,0,0,123
1026421,26,11,1543,484.03,485.03,0,0,69
1014772,26,11,2304,486.03,486.03,0,0,13
1122053,26,11,2490,252.2,254.2,0,0,528
1418091,26,83,1885,121.28,120.28,0,0,647
1061603,26,83,1993,119.37,118.37,0,0,581
1058333,26,83,2539,119.34,119.34,0,0,134
1079421,26,83,2139,455.93,454.93,0,0,13
1131575,26,83,2631,97.03,262.93,0,0,107
1153777,26,83,1248,97.03,262.93,0,1,230
1372899,26,83,1778,182.42,180.42,0,0,269
1414489,26,83,1062,181.45,179.45,0,0,473
1080554,26,83,2707,219.22,219.22,0,0,204
1439026,26,83,1207,319.16,318.16,0,0,419
1259785,26,83,1230,323.04,323.04,0,0,269
1189011,26,83,2322,316.28,316.28,0,0,231
1486642,26,83,2290,303.61,303.61,0,0,744
1022193,27,55,1445,534.53,620.86,0,0,28
1077156,27,55,2444,534.53,618.86,0,0,55
1202991,27,55,2867,532.53,618.86,0,0,82
1098136,27,55,2760,175.63,242.53,0,0,27
1001937,27,55,1525,291.03,291.03,0,0,13
1186139,27,55,2704,290.03,291.03,0,0,26
1446982,27,55,2492,388.03,388.03,0,0,41
1390635,27,55,1543,484.03,484.03,0,0,28
1488758,27,55,2664,301.7,301.7,0,0,366
1404912,27,55,2569,260.93,262.93,0,0,41
1217995,27,55,2490,252.2,252.2,0,0,432
1019037,27,11,1885,121.25,122.25,0,0,809
1001880,27,11,1993,122.28,122.28,0,0,823
1304129,27,11,2539,120.28,120.28,0,0,325
1155169,27,11,2139,296.82,435.53,0,1,55
1130415,27,11,2631,155.26,251.23,0,0,67
1352355,27,11,1248,153.26,253.23,0,0,80
1143095,27,11,1778,183.36,182.36,0,0,447
1385775,27,11,1062,181.42,182.42,0,0,836
1374792,27,11,2707,192.06,229.95,0,0,1403
1257486,27,11,1207,399.64,400.64,0,0,150
1080068,27,11,1230,386.09,385.09,0,0,190
1488945,27,11,2322,396.79,396.79,0,0,257
1099006,27,11,2290,301.67,303.67,0,0,635
1385945,27,11,1727,434.56,434.56,0,0,514
1376364,27,11,1109,274.54,274.54,0,0,703
1465457,27,11,2577,280.33,281.33,0,0,149
1074947,27,11,2640,280.33,281.33,0,0,242
1376330,27,11,1878,281.33,280.33,0,0,96
1304884,27,11,2306,244.5,340.53,1,1,271
1139842,27,11,1216,406.43,454.93,0,1,41
1180329,27,11,2126,486.03,484.03,0,0,107
1158625,27,11,2826,320.13,320.13,0,0,971
1110352,27,11,1754,234.77,271.6,0,0,798
1165122,27,11,1971,310.43,309.43,0,0,285
1245214,28,83,2444,621.8,622.8,0,0,163
1004521,28,83,2867,658.63,658.63,0,0,80
1460520,28,83,2760,198.91,198.91,0,0,136
1323481,28,83,1525,241.53,290.03,1,1,176
1025923,28,83,2704,242.53,292.03,1,1,445
1083038,28,83,2492,292.03,445.23,1,1,377
1392839,28,83,2304,505.43,504.43,0,0,13
1312468,28,83,2664,324.04,322.04,0,0,500
1126779,28,83,2569,324.98,325.98,0,0,418
1428002,28,83,2490,243.5,244.5,0,0,244
1310055,28,32,1885,95.09,95.09,0,0,324
1292753,28,32,1993,95.09,96.09,0,0,404
1356803,28,32,2539,96.09,95.09,0,0,134
1137424,28,32,2139,291,455.93,0,0,80
1172576,28,32,2631,153.26,260.93,0,0,40
1074077,28,32,1248,153.26,262.93,0,0,13
1237688,28,32,1778,172.66,172.66,0,0,108
1152331,28,32,1062,179.45,179.45,0,0,352
1415140,28,32,2707,227.95,228.95,0,0,216
1154676,28,32,1207,323.01,324.01,0,0,109
1331016,28,32,1230,318.16,320.16,0,0,189
1315897,28,32,2322,319.13,319.13,0,0,297
1381064,28,32,2290,302.67,303.67,0,0,527
1203725,28,32,1727,402.55,402.55,0,0,324
1437939,28,32,1109,304.58,306.58,0,0,364
1226036,28,32,2577,281.33,280.33,0,0,15
1007590,28,32,2640,282.33,282.33,0,0,53
1159598,28,32,1878,281.33,281.33,0,0,109
1427809,28,32,2306,339.53,340.53,0,0,15
1156064,28,32,1216,418.13,416.13,0,0,15
1427271,28,32,2126,498.61,518.98,0,1,68
1366245,28,32,2826,260.93,281.36,1,0,541
1196305,28,32,1754,269.69,268.69,0,0,324
1457554,28,32,1971,289.06,289.06,0,0,217
1226647,28,32,1902,486.03,484.03,0,0,14
1354714,29,32,1727,403.55,402.55,0,0,352
1468576,29,32,1109,306.58,305.58,0,0,393
1028457,29,32,2577,280.33,281.33,0,0,123
1271402,29,32,2640,280.33,281.33,0,0,80
1001050,29,32,1878,282.33,282.33,0,0,54
1130975,29,32,2306,339.53,340.53,0,0,41
1496889,29,32,1216,416.13,416.13,0,0,26
1259487,29,32,2126,533.53,532.53,0,0,27
1192314,29,32,2826,261.93,279.36,1,0,366
1204457,29,32,1754,281.33,280.33,0,0,298
1149371,29,32,1971,290.06,291.06,0,0,136
1135915,29,32,1902,486.03,486.03,0,0,28
1120149,29,32,1247,485.03,486.03,0,0,53
1297506,29,32,1770,388.03,485.03,0,0,14
1008499,29,32,1558,640.23,639.23,0,0,217
1041664,29,32,2581,641.23,639.23,0,0,163
1424327,29,32,1962,641.23,640.23,0,0,284
1157140,29,32,1445,660.63,659.63,0,0,26
1445149,29,32,2867,659.63,658.63,0,0,54
1248465,29,32,2760,233.83,232.83,0,0,54
1473513,29,32,1525,242.53,290.03,1,0,53
1452913,29,32,2704,243.53,292.03,1,0,149
1060188,29,32,2492,291.03,445.23,0,0,163
1334051,29,32,1543,505.43,503.43,0,0,54
1381353,29,32,2304,504.43,504.43,0,0,109
1230228,29,32,2664,327.89,327.89,0,0,323
1255389,29,32,2569,328.89,328.89,0,0,323
1412556,29,32,2490,242.5,244.5,0,0,215
1010617,29,13,1885,120.34,163.96,0,0,1512
1449621,29,13,1993,122.28,162.96,0,0,1620
1447539,29,13,2539,121.25,163.96,0,0,717
1418519,29,13,2139,292,293,0,0,67
1002665,29,13,2631,153.32,247.35,0,1,204
1205693,29,13,1248,154.26,253.23,0,0,188
1121840,29,13,1778,181.39,182.39,0,0,595
1088276,30,24,2664,334.71,333.71,0,0,257
1236631,30,24,2569,332.71,334.71,0,0,271
1300538,30,24,2490,254.2,254.2,0,0,432
1153284,30,11,1885,122.28,121.28,0,0,1000
1250172,30,11,1993,120.28,122.28,0,0,593
1279350,30,11,2539,122.25,123.25,0,0,190
1186976,30,11,2139,293,436.53,0,0,28
1320747,30,11,2631,153.26,154.26,0,0,55
1457610,30,11,1248,151.35,150.35,0,0,134
1105639,30,11,1778,161.05,183.39,0,0,756
1258082,30,11,1062,163.02,183.33,0,0,958
1015789,30,11,2707,229.92,229.92,0,0,918
1247173,30,11,1207,389,389,0,0,149
1309469,30,11,1230,390,388,0,0,148
1020865,30,11,2322,391.88,393.88,0,0,312
1383611,30,11,2290,310.43,309.43,0,0,690
1454218,30,11,1727,445.23,445.23,0,0,474
1040423,30,11,1109,242.53,301.73,0,1,1796
1304929,30,11,2577,281.33,282.33,0,0,94
1206854,30,11,2640,282.33,281.33,0,0,176
1027543,30,11,1878,281.33,280.33,0,0,67
1347929,30,11,2306,340.53,340.53,0,0,53
1006242,30,11,1216,406.43,407.43,0,0,13
1252431,30,11,2126,484.03,485.03,0,0,109
1074095,30,11,2826,321.13,320.13,0,0,825
1253642,30,11,1754,153.32,279.36,1,1,4968
1285021,30,11,1971,167.84,309.43,1,1,3363
1054404,30,11,1902,446.23,445.23,0,0,13
1035378,30,11,1247,445.23,447.23,0,0,14
1116931,30,11,1770,387.03,484.03,0,0,41
1465181,30,11,1198,148.47,176.57,0,0,649
1307740,30,11,1311,151.38,151.38,0,0,663
1326351,30,11,1803,173.69,194.97,0,0,513
1341139,30,11,1438,196,242.5,0,1,69
1347072,30,11,2494,194,242.5,0,1,82
1227922,31,108,2539,143.59,144.59,0,0,379
1103443,31,108,2139,285.18,285.18,0,0,136
1199906,31,108,2631,155.26,251.23,0,1,96
1392808,31,108,1248,153.26,253.23,0,1,69
1228333,31,108,1778,162.02,184.36,0,0,635
1420310,31,108,1062,160.11,184.33,0,0,458
1299469,31,108,2707,225.1,223.1,0,0,931
1203252,31,108,1207,314.31,389,0,0,96
1061142,31,108,1230,370.6,369.6,0,0,136
1438505,31,108,2322,374.42,375.42,0,0,95
1486008,31,108,2290,285.24,283.24,0,0,837
1247197,31,108,1727,435.56,435.56,0,0,554
1462632,31,108,1109,233.83,311.43,0,0,1107
1086040,31,108,2577,281.33,282.33,0,0,229
1241328,31,108,2640,282.33,281.33,0,0,297
1393816,31,108,1878,280.33,281.33,0,0,68
1105444,31,108,2306,340.53,340.53,0,0,122
1026653,31,108,1216,407.43,406.43,0,0,67
1274512,31,108,2126,532.53,533.53,0,0,150
1095550,31,108,2826,241.56,319.13,0,0,784
1386387,31,108,1754,195,279.36,0,0,1095
1349018,31,108,1971,248.35,312.4,0,1,865
1281083,31,108,1902,446.23,446.23,0,0,55
1351495,31,108,1247,445.23,446.23,0,0,55
1307965,31,108,1770,387.03,486.03,0,0,27
1457158,31,108,1198,162.05,214.43,0,0,109
1055480,31,108,1311,180.42,214.43,0,0,312
1396553,31,108,1803,166.87,193.09,0,0,364
1413151,31,108,1438,196,243.5,0,0,81
1478021,31,108,2494,195,243.5,0,0,82
1284811,31,108,1847,196,244.5,0,0,26
1134453,31,108,1558,727.53,728.53,0,0,41
1357806,31,108,2581,727.53,726.53,0,0,82
1014291,31,108,1962,728.53,727.53,0,0,163
1154272,31,108,1445,625.68,624.68,0,0,108
1107806,32,186,2826,280.36,281.36,0,0,352
1107173,32,186,1754,237.65,258.99,1,1,1336
1246375,32,186,1971,244.47,289.06,1,1,1662
1306842,32,186,1902,484.03,486.03,0,0,15
1451892,32,186,1770,486.03,486.03,0,0,14
